ETHUSD,3300.3100,1649613790.4285345,Apr-10-2022 12:40:19
ETHUSD,3298.5700,1649613795.6741197,Apr-10-2022 12:40:19
ETHUSD,3298.4600,1649613800.9390795,Apr-10-2022 12:40:19
ETHUSD,3298.4600,1649613806.233322,Apr-10-2022 12:40:19
ETHUSD,3298.4600,1649613811.504886,Apr-10-2022 12:40:19
ETHUSD,3296.5100,1649613816.7854419,Apr-10-2022 12:40:19
ETHUSD,3296.5100,1649613822.0675097,Apr-10-2022 12:40:19
ETHUSD,3296.5100,1649613827.3041914,Apr-10-2022 12:40:19
ETHUSD,3296.5100,1649613832.5563116,Apr-10-2022 12:40:19
ETHUSD,3298.3900,1649613837.8217638,Apr-10-2022 12:40:19
ETHUSD,3298.3900,1649613843.140563,Apr-10-2022 12:40:19
ETHUSD,3298.3900,1649613848.4643517,Apr-10-2022 12:40:19
ETHUSD,3298.3900,1649613853.7462385,Apr-10-2022 12:40:19
ETHUSD,3298.3900,1649613859.0401216,Apr-10-2022 12:40:19
ETHUSD,3296.3000,1649613864.3898304,Apr-10-2022 12:40:19
ETHUSD,3294.9500,1649613869.6457548,Apr-10-2022 12:40:19
ETHUSD,3294.9500,1649613874.9312482,Apr-10-2022 12:40:19
ETHUSD,3294.9500,1649613880.1918046,Apr-10-2022 12:40:19
ETHUSD,3294.9500,1649613885.4549084,Apr-10-2022 12:40:19
ETHUSD,3294.9500,1649613890.728284,Apr-10-2022 12:40:19
ETHUSD,3295.5400,1649613896.0006099,Apr-10-2022 12:40:19
ETHUSD,3295.5400,1649613901.2867754,Apr-10-2022 12:40:19
ETHUSD,3295.5400,1649613906.5219097,Apr-10-2022 12:40:19
ETHUSD,3295.6200,1649613911.7879684,Apr-10-2022 12:40:19
ETHUSD,3294.6600,1649613917.0240078,Apr-10-2022 12:40:19
ETHUSD,3295.2800,1649613922.3009508,Apr-10-2022 12:40:19
ETHUSD,3295.2800,1649613927.5405617,Apr-10-2022 12:40:19
ETHUSD,3295.2800,1649613932.8074849,Apr-10-2022 12:40:19
ETHUSD,3295.2800,1649613938.0745614,Apr-10-2022 12:40:19
ETHUSD,3296.0200,1649613943.373922,Apr-10-2022 12:40:19
ETHUSD,3296.7600,1649613948.6483653,Apr-10-2022 12:40:19
ETHUSD,3296.2900,1649613953.93025,Apr-10-2022 12:40:19
ETHUSD,3296.2900,1649613959.16314,Apr-10-2022 12:40:19
ETHUSD,3295.5500,1649613964.4217658,Apr-10-2022 12:40:19
ETHUSD,3295.6800,1649613969.6886923,Apr-10-2022 12:40:19
ETHUSD,3294.9100,1649613974.912248,Apr-10-2022 12:40:19
ETHUSD,3294.6200,1649613980.1563869,Apr-10-2022 12:40:19
ETHUSD,3294.9200,1649613985.4464278,Apr-10-2022 12:40:19
ETHUSD,3294.9200,1649613990.7380772,Apr-10-2022 12:40:19
ETHUSD,3294.8100,1649613996.000132,Apr-10-2022 12:40:19
ETHUSD,3294.8100,1649614001.2113945,Apr-10-2022 12:40:19
ETHUSD,3294.8100,1649614006.4793468,Apr-10-2022 12:40:19
ETHUSD,3294.8100,1649614011.7517242,Apr-10-2022 12:40:19
ETHUSD,3294.8100,1649614017.0172677,Apr-10-2022 12:40:19
ETHUSD,3294.8100,1649614022.2959862,Apr-10-2022 12:40:19
ETHUSD,3294.8100,1649614027.5796754,Apr-10-2022 12:40:19
ETHUSD,3294.8100,1649614032.8337355,Apr-10-2022 12:40:19
ETHUSD,3294.8100,1649614038.0936785,Apr-10-2022 12:40:19
ETHUSD,3294.8100,1649614043.3787763,Apr-10-2022 12:40:19
ETHUSD,3294.8100,1649614048.6302104,Apr-10-2022 12:40:19
ETHUSD,3294.8100,1649614053.886454,Apr-10-2022 12:40:19
ETHUSD,3294.8100,1649614059.1310909,Apr-10-2022 12:40:19
ETHUSD,3294.8100,1649614064.3679094,Apr-10-2022 12:40:19
ETHUSD,3294.7100,1649614069.6198852,Apr-10-2022 12:40:19
ETHUSD,3294.7100,1649614074.8801265,Apr-10-2022 12:40:19
ETHUSD,3294.7100,1649614080.162228,Apr-10-2022 12:40:19
ETHUSD,3294.7100,1649614085.4618816,Apr-10-2022 12:40:19
ETHUSD,3294.7100,1649614090.700212,Apr-10-2022 12:40:19
ETHUSD,3294.7100,1649614096.0643098,Apr-10-2022 12:40:19
ETHUSD,3294.7100,1649614101.30331,Apr-10-2022 12:40:19
ETHUSD,3294.7100,1649614106.580346,Apr-10-2022 12:40:19
ETHUSD,3294.7100,1649614111.8090565,Apr-10-2022 12:40:19
ETHUSD,3294.7100,1649614117.1202621,Apr-10-2022 12:40:19
ETHUSD,3294.7100,1649614122.3873324,Apr-10-2022 12:40:19
ETHUSD,3294.7100,1649614127.6643445,Apr-10-2022 12:40:19
ETHUSD,3294.7100,1649614133.0025845,Apr-10-2022 12:40:19
ETHUSD,3294.7100,1649614138.2624106,Apr-10-2022 12:40:19
ETHUSD,3294.7100,1649614143.5358136,Apr-10-2022 12:40:19
ETHUSD,3295.2800,1649614148.788007,Apr-10-2022 12:40:19
ETHUSD,3295.2800,1649614154.0496204,Apr-10-2022 12:40:19
ETHUSD,3295.2800,1649614159.3248394,Apr-10-2022 12:40:19
ETHUSD,3295.2800,1649614164.6818821,Apr-10-2022 12:40:19
ETHUSD,3295.2800,1649614169.938648,Apr-10-2022 12:40:19
ETHUSD,3295.2800,1649614175.1877458,Apr-10-2022 12:40:19
ETHUSD,3295.2800,1649614180.4253254,Apr-10-2022 12:40:19
ETHUSD,3297.0900,1649614185.705821,Apr-10-2022 12:40:19
ETHUSD,3297.0900,1649614190.98947,Apr-10-2022 12:40:19
ETHUSD,3297.0900,1649614196.2643776,Apr-10-2022 12:40:19
